num_expediente,dia_hora,cod_distrito,distrito,tipo_accidente,estado_meteorológico,tipo_vehiculo,tipo_persona
2021S004842,2021-03-26 23:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004842,2021-03-26 23:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004842,2021-03-26 23:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero
2021S004849,2021-03-26 23:00:00,11.0,CARABANCHEL,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S004854,2021-03-27 00:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004854,2021-03-27 00:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004856,2021-03-26 23:00:00,15.0,CIUDAD LINEAL,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004856,2021-03-26 23:00:00,15.0,CIUDAD LINEAL,Colisión lateral,Despejado,Turismo,Conductor
2021S004858,2021-03-26 23:00:00,10.0,LATINA,Caída,Despejado,Bicicleta,Conductor
2021S004862,2021-03-26 23:00:00,4.0,SALAMANCA,Caída,Despejado,VMU eléctrico,Conductor
2021S004864,2021-03-26 23:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004864,2021-03-26 23:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004868,2021-03-27 02:00:00,16.0,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004868,2021-03-27 02:00:00,16.0,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Peatón
2021S004868,2021-03-27 02:00:00,16.0,HORTALEZA,Choque contra obstáculo fijo,Despejado,Turismo,Peatón
2021S004869,2021-03-26 22:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004869,2021-03-26 22:00:00,4.0,SALAMANCA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004871,2021-03-27 03:00:00,7.0,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004878,2021-03-26 09:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Todo terreno,Conductor
2021S004878,2021-03-26 09:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004878,2021-03-26 09:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero
2021S004881,2021-03-27 00:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004881,2021-03-27 00:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004881,2021-03-27 00:00:00,5.0,CHAMARTÍN,Choque contra obstáculo fijo,Despejado,Turismo,Pasajero
2021S004882,2021-03-26 23:00:00,5.0,CHAMARTÍN,Colisión frontal,Despejado,Ciclomotor,Conductor
2021S004882,2021-03-26 23:00:00,5.0,CHAMARTÍN,Colisión frontal,Despejado,Turismo,Conductor
2021S004882,2021-03-26 23:00:00,5.0,CHAMARTÍN,Colisión frontal,Despejado,Turismo,Pasajero
2021S004882,2021-03-26 23:00:00,5.0,CHAMARTÍN,Colisión frontal,Despejado,Turismo,Pasajero
2021S004883,2021-03-25 12:00:00,3.0,RETIRO,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor
2021S004883,2021-03-25 12:00:00,3.0,RETIRO,Colisión lateral,Despejado,Turismo,Conductor
2021S004883,2021-03-25 12:00:00,3.0,RETIRO,Colisión lateral,Despejado,Turismo,Pasajero
2021S004884,2021-03-26 14:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004884,2021-03-26 14:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004885,2021-03-26 13:00:00,3.0,RETIRO,Alcance,Despejado,Turismo,Conductor
2021S004885,2021-03-26 13:00:00,3.0,RETIRO,Alcance,Despejado,Turismo,Conductor
2021S004885,2021-03-26 13:00:00,3.0,RETIRO,Alcance,Despejado,Turismo,Pasajero
2021S004888,2021-03-26 23:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004890,2021-03-27 00:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004891,2021-03-26 12:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S004891,2021-03-26 12:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S004891,2021-03-26 12:00:00,2.0,ARGANZUELA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004892,2021-03-27 10:00:00,7.0,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Motocicleta hasta 125cc,Conductor
2021S004892,2021-03-27 10:00:00,7.0,CHAMBERÍ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004893,2021-03-27 12:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004895,2021-03-27 12:00:00,4.0,SALAMANCA,Alcance,Nublado,Furgoneta,Conductor
2021S004895,2021-03-27 12:00:00,4.0,SALAMANCA,Alcance,Nublado,Turismo,Conductor
2021S004896,2021-03-27 10:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Bicicleta,Conductor
2021S004896,2021-03-27 10:00:00,3.0,RETIRO,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004897,2021-03-26 09:00:00,10.0,LATINA,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004897,2021-03-26 09:00:00,10.0,LATINA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004898,2021-03-27 10:00:00,3.0,RETIRO,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S004899,2021-03-27 12:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004899,2021-03-27 12:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004900,2021-03-27 13:00:00,11.0,CARABANCHEL,Colisión lateral,Despejado,Turismo,Conductor
2021S004900,2021-03-27 13:00:00,11.0,CARABANCHEL,Colisión lateral,Despejado,Turismo,Conductor
2021S004901,2021-03-27 14:00:00,17.0,VILLAVERDE,Alcance,Despejado,Furgoneta,Conductor
2021S004901,2021-03-27 14:00:00,17.0,VILLAVERDE,Alcance,Despejado,Furgoneta,Conductor
2021S004901,2021-03-27 14:00:00,17.0,VILLAVERDE,Alcance,Despejado,Furgoneta,Pasajero
2021S004902,2021-03-27 15:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004902,2021-03-27 15:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004903,2021-03-27 14:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004903,2021-03-27 14:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004904,2021-03-27 14:00:00,13.0,PUENTE DE VALLECAS,Atropello a persona,Despejado,Turismo,Conductor
2021S004904,2021-03-27 14:00:00,13.0,PUENTE DE VALLECAS,Atropello a persona,Despejado,Turismo,Peatón
2021S004905,2021-03-27 15:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004905,2021-03-27 15:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004905,2021-03-27 15:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S004906,2021-03-26 16:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004906,2021-03-26 16:00:00,5.0,CHAMARTÍN,Colisión lateral,Despejado,Turismo,Conductor
2021S004907,2021-03-27 15:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Ciclomotor,Conductor
2021S004907,2021-03-27 15:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004909,2021-03-27 17:00:00,1.0,CENTRO,Alcance,Despejado,Motocicleta > 125cc,Conductor
2021S004909,2021-03-27 17:00:00,1.0,CENTRO,Alcance,Despejado,Turismo,Conductor
2021S004910,2021-03-26 20:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Se desconoce,Autobus EMT,Conductor
2021S004910,2021-03-26 20:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Se desconoce,Autobus EMT,Pasajero
2021S004910,2021-03-26 20:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Se desconoce,Autobus EMT,Pasajero
2021S004910,2021-03-26 20:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Se desconoce,Turismo,Conductor
2021S004910,2021-03-26 20:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Se desconoce,Turismo,Pasajero
2021S004915,2021-03-27 18:00:00,11.0,CARABANCHEL,Colisión frontal,Despejado,Turismo,Conductor
2021S004915,2021-03-27 18:00:00,11.0,CARABANCHEL,Colisión frontal,Despejado,Turismo,Conductor
2021S004915,2021-03-27 18:00:00,11.0,CARABANCHEL,Colisión frontal,Despejado,Turismo,Pasajero
2021S004918,2021-03-27 19:00:00,6.0,TETUÁN,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S004921,2021-03-26 21:00:00,8.0,FUENCARRAL-EL PARDO,Caída,Despejado,Ciclomotor,Conductor
2021S004922,2021-03-28 10:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004922,2021-03-28 10:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor
2021S004924,2021-03-26 20:00:00,8.0,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004924,2021-03-26 20:00:00,8.0,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Motocicleta hasta 125cc,Pasajero
2021S004924,2021-03-26 20:00:00,8.0,FUENCARRAL-EL PARDO,Colisión lateral,Despejado,Turismo,Conductor
2021S004925,2021-03-27 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Camión rígido,Conductor
2021S004925,2021-03-27 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Camión rígido,Pasajero
2021S004925,2021-03-27 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004925,2021-03-27 19:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S004926,2021-03-27 18:00:00,1.0,CENTRO,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004926,2021-03-27 18:00:00,1.0,CENTRO,Colisión lateral,Despejado,Turismo,Conductor
2021S004926,2021-03-27 18:00:00,1.0,CENTRO,Colisión lateral,Despejado,Turismo,Pasajero
2021S004927,2021-03-27 18:00:00,11.0,CARABANCHEL,Alcance,Despejado,Furgoneta,Conductor
2021S004927,2021-03-27 18:00:00,11.0,CARABANCHEL,Alcance,Despejado,Turismo,Conductor
2021S004928,2021-03-27 20:00:00,21.0,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004928,2021-03-27 20:00:00,21.0,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004928,2021-03-27 20:00:00,21.0,BARAJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004929,2021-03-27 20:00:00,12.0,USERA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004930,2021-03-27 22:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Conductor
2021S004930,2021-03-27 22:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Conductor
2021S004930,2021-03-27 22:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Pasajero
2021S004930,2021-03-27 22:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Pasajero
2021S004930,2021-03-27 22:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Pasajero
2021S004930,2021-03-27 22:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Pasajero
2021S004930,2021-03-27 22:00:00,10.0,LATINA,Colisión lateral,Despejado,Turismo,Pasajero
2021S004931,2021-03-27 21:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Furgoneta,Conductor
2021S004931,2021-03-27 21:00:00,18.0,VILLA DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004932,2021-03-27 20:00:00,17.0,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004932,2021-03-27 20:00:00,17.0,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004933,2021-03-27 22:00:00,1.0,CENTRO,Choque contra obstáculo fijo,Despejado,Motocicleta hasta 125cc,Conductor
2021S004933,2021-03-27 22:00:00,1.0,CENTRO,Choque contra obstáculo fijo,Despejado,Motocicleta hasta 125cc,Pasajero
2021S004936,2021-03-27 22:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor
2021S004936,2021-03-27 22:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor
2021S004938,2021-03-27 23:00:00,12.0,USERA,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004939,2021-03-27 23:00:00,7.0,CHAMBERÍ,Caída,Despejado,Motocicleta hasta 125cc,Conductor
2021S004942,2021-03-27 22:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004942,2021-03-27 22:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004942,2021-03-27 22:00:00,15.0,CIUDAD LINEAL,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S004943,2021-03-27 23:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004943,2021-03-27 23:00:00,15.0,CIUDAD LINEAL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004944,2021-03-27 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Ciclomotor,Conductor
2021S004944,2021-03-27 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004944,2021-03-27 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004944,2021-03-27 23:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S004945,2021-03-27 23:00:00,19.0,VICÁLVARO,Colisión lateral,Despejado,Turismo,Conductor
2021S004945,2021-03-27 23:00:00,19.0,VICÁLVARO,Colisión lateral,Despejado,Turismo,Conductor
2021S004945,2021-03-27 23:00:00,19.0,VICÁLVARO,Colisión lateral,Despejado,Turismo,Pasajero
2021S004945,2021-03-27 23:00:00,19.0,VICÁLVARO,Colisión lateral,Despejado,Turismo,Pasajero
2021S004945,2021-03-27 23:00:00,19.0,VICÁLVARO,Colisión lateral,Despejado,Turismo,Pasajero
2021S004949,2021-03-27 23:00:00,14.0,MORATALAZ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004949,2021-03-27 23:00:00,14.0,MORATALAZ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004950,2021-03-27 23:00:00,1.0,CENTRO,Atropello a persona,Despejado,Motocicleta hasta 125cc,Conductor
2021S004950,2021-03-27 23:00:00,1.0,CENTRO,Atropello a persona,Despejado,Motocicleta hasta 125cc,Pasajero
2021S004950,2021-03-27 23:00:00,1.0,CENTRO,Atropello a persona,Despejado,Motocicleta hasta 125cc,Peatón
2021S004951,2021-03-27 23:00:00,1.0,CENTRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004953,2021-03-27 23:00:00,1.0,CENTRO,Alcance,Despejado,Turismo,Conductor
2021S004953,2021-03-27 23:00:00,1.0,CENTRO,Alcance,Despejado,Turismo,Conductor
2021S004953,2021-03-27 23:00:00,1.0,CENTRO,Alcance,Despejado,Turismo,Pasajero
2021S004958,2021-03-27 23:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Motocicleta > 125cc,Conductor
2021S004958,2021-03-27 23:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004958,2021-03-27 23:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S004958,2021-03-27 23:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S004960,2021-03-28 00:00:00,8.0,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004960,2021-03-28 00:00:00,8.0,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004960,2021-03-28 00:00:00,8.0,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004960,2021-03-28 00:00:00,8.0,FUENCARRAL-EL PARDO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S004961,2021-03-27 22:00:00,11.0,CARABANCHEL,Caída,Despejado,Ciclo,Conductor
2021S004970,2021-03-27 09:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004970,2021-03-27 09:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004972,2021-03-28 00:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004972,2021-03-28 00:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004975,2021-03-27 11:00:00,5.0,CHAMARTÍN,Colisión frontal,Despejado,Motocicleta hasta 125cc,Conductor
2021S004975,2021-03-27 11:00:00,5.0,CHAMARTÍN,Colisión frontal,Despejado,Turismo,Conductor
2021S004976,2021-03-27 13:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S004976,2021-03-27 13:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Furgoneta,Conductor
2021S004976,2021-03-27 13:00:00,11.0,CARABANCHEL,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004977,2021-03-27 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S004977,2021-03-27 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S004977,2021-03-27 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S004977,2021-03-27 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero
2021S004978,2021-03-28 08:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor
2021S004978,2021-03-28 08:00:00,4.0,SALAMANCA,Colisión lateral,Despejado,Turismo,Conductor
2021S004981,2021-03-28 09:00:00,9.0,MONCLOA-ARAVACA,Caída,Despejado,Ciclomotor,Conductor
2021S004982,2021-03-27 23:00:00,3.0,RETIRO,Colisión lateral,Despejado,Turismo,Conductor
2021S004982,2021-03-27 23:00:00,3.0,RETIRO,Colisión lateral,Despejado,Turismo,Conductor
2021S004982,2021-03-27 23:00:00,3.0,RETIRO,Colisión lateral,Despejado,Turismo,Pasajero
2021S004984,2021-03-28 10:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004984,2021-03-28 10:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Pasajero
2021S004984,2021-03-28 10:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004984,2021-03-28 10:00:00,13.0,PUENTE DE VALLECAS,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S004985,2021-03-27 17:00:00,1.0,CENTRO,Choque contra obstáculo fijo,Despejado,Motocicleta > 125cc,Conductor
2021S004987,2021-03-27 12:00:00,1.0,CENTRO,Colisión lateral,Despejado,Bicicleta EPAC (pedaleo asistido),Conductor
2021S004987,2021-03-27 12:00:00,1.0,CENTRO,Colisión lateral,Despejado,Turismo,Conductor
2021S004989,2021-03-26 23:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004989,2021-03-26 23:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004990,2021-03-28 11:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004990,2021-03-28 11:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004992,2021-03-26 09:00:00,10.0,LATINA,Colisión lateral,Despejado,Furgoneta,Conductor
2021S004992,2021-03-26 09:00:00,10.0,LATINA,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004993,2021-03-27 13:00:00,14.0,MORATALAZ,Colisión fronto-lateral,Despejado,Autobús,Conductor
2021S004993,2021-03-27 13:00:00,14.0,MORATALAZ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004995,2021-03-28 12:00:00,6.0,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004995,2021-03-28 12:00:00,6.0,TETUÁN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S004996,2021-03-28 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Furgoneta,Conductor
2021S004996,2021-03-28 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S004997,2021-03-27 18:00:00,15.0,CIUDAD LINEAL,Atropello a persona,Despejado,Turismo,Conductor
2021S004997,2021-03-27 18:00:00,15.0,CIUDAD LINEAL,Atropello a persona,Despejado,Turismo,Pasajero
2021S004997,2021-03-27 18:00:00,15.0,CIUDAD LINEAL,Atropello a persona,Despejado,Turismo,Peatón
2021S004998,2021-03-27 20:00:00,6.0,TETUÁN,Alcance,Despejado,Turismo,Conductor
2021S004998,2021-03-27 20:00:00,6.0,TETUÁN,Alcance,Despejado,Turismo,Conductor
2021S004999,2021-03-28 15:00:00,11.0,CARABANCHEL,Colisión lateral,Despejado,Motocicleta hasta 125cc,Conductor
2021S004999,2021-03-28 15:00:00,11.0,CARABANCHEL,Colisión lateral,Despejado,Turismo,Conductor
2021S004999,2021-03-28 15:00:00,11.0,CARABANCHEL,Colisión lateral,Despejado,Turismo,Pasajero
2021S004999,2021-03-28 15:00:00,11.0,CARABANCHEL,Colisión lateral,Despejado,Turismo,Pasajero
2021S005000,2021-03-28 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S005000,2021-03-28 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Conductor
2021S005000,2021-03-28 14:00:00,13.0,PUENTE DE VALLECAS,Alcance,Despejado,Turismo,Pasajero
2021S005001,2021-03-28 14:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Motocicleta > 125cc,Conductor
2021S005001,2021-03-28 14:00:00,7.0,CHAMBERÍ,Colisión lateral,Despejado,Turismo,Conductor
2021S005002,2021-03-27 14:00:00,5.0,CHAMARTÍN,Otro,Despejado,Turismo,Conductor
2021S005003,2021-03-28 15:00:00,18.0,VILLA DE VALLECAS,Caída,Despejado,Bicicleta,Conductor
2021S005005,2021-03-27 15:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005005,2021-03-27 15:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005005,2021-03-27 15:00:00,5.0,CHAMARTÍN,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S005006,2021-03-28 16:00:00,21.0,BARAJAS,Otro,Despejado,Turismo,Conductor
2021S005007,2021-03-28 18:00:00,9.0,MONCLOA-ARAVACA,Caída,Despejado,VMU eléctrico,Conductor
2021S005008,2021-03-28 17:00:00,14.0,MORATALAZ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005008,2021-03-28 17:00:00,14.0,MORATALAZ,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005009,2021-03-27 21:00:00,9.0,MONCLOA-ARAVACA,Caída,Despejado,VMU eléctrico,Conductor
2021S005010,2021-03-28 18:00:00,19.0,VICÁLVARO,Colisión múltiple,Despejado,Turismo,Conductor
2021S005010,2021-03-28 18:00:00,19.0,VICÁLVARO,Colisión múltiple,Despejado,Turismo,Conductor
2021S005010,2021-03-28 18:00:00,19.0,VICÁLVARO,Colisión múltiple,Despejado,Turismo,Conductor
2021S005011,2021-03-28 19:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005011,2021-03-28 19:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005011,2021-03-28 19:00:00,7.0,CHAMBERÍ,Colisión fronto-lateral,Despejado,Turismo,Pasajero
2021S005012,2021-03-28 18:00:00,13.0,PUENTE DE VALLECAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005013,2021-03-28 19:00:00,5.0,CHAMARTÍN,Otro,Despejado,Turismo,Conductor
2021S005015,2021-03-28 20:00:00,17.0,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005015,2021-03-28 20:00:00,17.0,VILLAVERDE,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005016,2021-03-28 21:00:00,11.0,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005016,2021-03-28 21:00:00,11.0,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005016,2021-03-28 21:00:00,11.0,CARABANCHEL,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005017,2021-03-28 20:00:00,9.0,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor
2021S005017,2021-03-28 20:00:00,9.0,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Conductor
2021S005017,2021-03-28 20:00:00,9.0,MONCLOA-ARAVACA,Alcance,Despejado,Turismo,Pasajero
2021S005018,2021-03-28 22:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005018,2021-03-28 22:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005018,2021-03-28 22:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005018,2021-03-28 22:00:00,12.0,USERA,Colisión fronto-lateral,Despejado,Turismo,Conductor
2021S005019,2021-03-28 22:00:00,1.0,CENTRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005019,2021-03-28 22:00:00,1.0,CENTRO,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
2021S005021,2021-03-28 23:00:00,20.0,SAN BLAS-CANILLEJAS,Choque contra obstáculo fijo,Despejado,Turismo,Conductor
